id_orden	cve_entidad	des_entidad	cve_del	des_del	cve_sdel	des_sdel	cve_municipio	des_municipio	cve_patron	cve_mod	ta	tp	te	year	month	month2
337509	14	JALISCO	14	JALISCO	12	TEPATITLAN DE MORELOS	C09	TEPATITLAN DE MORELOS	599	16	23	19	4	22	5	mayo
337510	14	JALISCO	14	JALISCO	12	TEPATITLAN DE MORELOS	C09	TEPATITLAN DE MORELOS	600	16	9	9	0	22	5	mayo
337511	14	JALISCO	14	JALISCO	12	TEPATITLAN DE MORELOS	C09	TEPATITLAN DE MORELOS	601	16	4	4	0	22	5	mayo
337512	14	JALISCO	14	JALISCO	12	TEPATITLAN DE MORELOS	C09	TEPATITLAN DE MORELOS	602	16	80	80	0	22	5	mayo
337513	14	JALISCO	14	JALISCO	12	TEPATITLAN DE MORELOS	C09	TEPATITLAN DE MORELOS	603	16	355	205	150	22	5	mayo
337514	14	JALISCO	14	JALISCO	12	TEPATITLAN DE MORELOS	C09	TEPATITLAN DE MORELOS	604	16	34	33	1	22	5	mayo
337515	14	JALISCO	14	JALISCO	12	TEPATITLAN DE MORELOS	C09	TEPATITLAN DE MORELOS	605	16	77	77	0	22	5	mayo
337516	14	JALISCO	14	JALISCO	12	TEPATITLAN DE MORELOS	C09	TEPATITLAN DE MORELOS	606	16	107	66	41	22	5	mayo
337517	14	JALISCO	14	JALISCO	12	TEPATITLAN DE MORELOS	C09	TEPATITLAN DE MORELOS	607	16	56	56	0	22	5	mayo
337518	14	JALISCO	14	JALISCO	12	TEPATITLAN DE MORELOS	C09	TEPATITLAN DE MORELOS	608	16	40	40	0	22	5	mayo
346069	14	JALISCO	14	JALISCO	15	OCOTLAN	B81	ATOTONILCO EL ALTO	609	16	56	56	0	22	5	mayo
346070	14	JALISCO	14	JALISCO	15	OCOTLAN	B81	ATOTONILCO EL ALTO	610	16	13	13	0	22	5	mayo
346071	14	JALISCO	14	JALISCO	15	OCOTLAN	B81	ATOTONILCO EL ALTO	611	16	112	112	0	22	5	mayo
346072	14	JALISCO	14	JALISCO	15	OCOTLAN	B81	ATOTONILCO EL ALTO	612	16	20	14	6	22	5	mayo
346073	14	JALISCO	14	JALISCO	15	OCOTLAN	B81	ATOTONILCO EL ALTO	613	16	1	1	0	22	5	mayo
346074	14	JALISCO	14	JALISCO	15	OCOTLAN	B81	ATOTONILCO EL ALTO	614	16	12	12	0	22	5	mayo
346075	14	JALISCO	14	JALISCO	15	OCOTLAN	B81	ATOTONILCO EL ALTO	615	16	2	2	0	22	5	mayo
346076	14	JALISCO	14	JALISCO	15	OCOTLAN	B81	ATOTONILCO EL ALTO	616	16	16	16	0	22	5	mayo
346077	14	JALISCO	14	JALISCO	15	OCOTLAN	B81	ATOTONILCO EL ALTO	617	16	87	87	0	22	5	mayo
346078	14	JALISCO	14	JALISCO	15	OCOTLAN	B81	ATOTONILCO EL ALTO	618	16	1	1	0	22	5	mayo
350041	14	JALISCO	14	JALISCO	22	CIUDAD GUZMAN	B82	AUTLAN	619	16	1	1	0	22	5	mayo
350042	14	JALISCO	14	JALISCO	22	CIUDAD GUZMAN	B82	AUTLAN	620	16	50	47	3	22	5	mayo
350043	14	JALISCO	14	JALISCO	22	CIUDAD GUZMAN	B82	AUTLAN	621	16	9	8	1	22	5	mayo
350044	14	JALISCO	14	JALISCO	22	CIUDAD GUZMAN	B82	AUTLAN	622	16	2	2	0	22	5	mayo
350045	14	JALISCO	14	JALISCO	22	CIUDAD GUZMAN	B82	AUTLAN	623	16	44	44	0	22	5	mayo
350046	14	JALISCO	14	JALISCO	22	CIUDAD GUZMAN	B82	AUTLAN	624	16	636	155	481	22	5	mayo
350047	14	JALISCO	14	JALISCO	22	CIUDAD GUZMAN	B82	AUTLAN	625	16	26	26	0	22	5	mayo
350048	14	JALISCO	14	JALISCO	22	CIUDAD GUZMAN	B82	AUTLAN	626	16	3	3	0	22	5	mayo
350049	14	JALISCO	14	JALISCO	22	CIUDAD GUZMAN	B82	AUTLAN	627	16	12	12	0	22	5	mayo
350050	14	JALISCO	14	JALISCO	22	CIUDAD GUZMAN	B82	AUTLAN	628	16	5	5	0	22	5	mayo
357356	14	JALISCO	14	JALISCO	38	HIDALGO B	R13	AG ADMVA B SEC HIDALGO	629	16	1025	1025	0	22	5	mayo
357357	14	JALISCO	14	JALISCO	38	HIDALGO B	B90	GUADALAJARA	630	16	4	4	0	22	5	mayo
357358	14	JALISCO	14	JALISCO	38	HIDALGO B	B90	GUADALAJARA	631	16	323	231	92	22	5	mayo
357359	14	JALISCO	14	JALISCO	38	HIDALGO B	B90	GUADALAJARA	632	16	4	4	0	22	5	mayo
357360	14	JALISCO	14	JALISCO	38	HIDALGO B	B90	GUADALAJARA	633	16	8	8	0	22	5	mayo
357361	14	JALISCO	14	JALISCO	38	HIDALGO B	B90	GUADALAJARA	634	16	1	1	0	22	5	mayo
357362	14	JALISCO	14	JALISCO	38	HIDALGO B	B90	GUADALAJARA	635	16	1	1	0	22	5	mayo
357363	14	JALISCO	14	JALISCO	38	HIDALGO B	R15	AG ADMVA D SEC LIBERTAD	636	16	2	2	0	22	5	mayo
357364	14	JALISCO	14	JALISCO	38	HIDALGO B	R15	AG ADMVA D SEC LIBERTAD	637	16	3	3	0	22	5	mayo
357365	14	JALISCO	14	JALISCO	38	HIDALGO B	R13	AG ADMVA B SEC HIDALGO	638	16	1	1	0	22	5	mayo
372369	14	JALISCO	14	JALISCO	39	LIBERTAD REFORMA C	B90	GUADALAJARA	639	16	2	2	0	22	5	mayo
372370	14	JALISCO	14	JALISCO	39	LIBERTAD REFORMA C	B90	GUADALAJARA	640	16	232	232	0	22	5	mayo
372371	14	JALISCO	14	JALISCO	39	LIBERTAD REFORMA C	B90	GUADALAJARA	641	16	37	37	0	22	5	mayo
372372	14	JALISCO	14	JALISCO	39	LIBERTAD REFORMA C	B90	GUADALAJARA	642	16	1138	370	768	22	5	mayo
372373	14	JALISCO	14	JALISCO	39	LIBERTAD REFORMA C	B90	GUADALAJARA	643	16	169	168	1	22	5	mayo
372374	14	JALISCO	14	JALISCO	39	LIBERTAD REFORMA C	B90	GUADALAJARA	644	16	15	15	0	22	5	mayo
372375	14	JALISCO	14	JALISCO	39	LIBERTAD REFORMA C	B90	GUADALAJARA	645	16	1	1	0	22	5	mayo
372376	14	JALISCO	14	JALISCO	39	LIBERTAD REFORMA C	B90	GUADALAJARA	646	16	1	1	0	22	5	mayo
372377	14	JALISCO	14	JALISCO	39	LIBERTAD REFORMA C	C12	TLAQUEPAQUE	647	16	40	38	2	22	5	mayo
372378	14	JALISCO	14	JALISCO	39	LIBERTAD REFORMA C	B90	GUADALAJARA	648	16	38	36	2	22	5	mayo
393175	14	JALISCO	14	JALISCO	40	JUAREZ A	B90	GUADALAJARA	649	16	7	7	0	22	5	mayo
393176	14	JALISCO	14	JALISCO	40	JUAREZ A	B90	GUADALAJARA	650	16	242	236	6	22	5	mayo
393177	14	JALISCO	14	JALISCO	40	JUAREZ A	B90	GUADALAJARA	651	16	306	303	3	22	5	mayo
393178	14	JALISCO	14	JALISCO	40	JUAREZ A	B90	GUADALAJARA	652	16	129	24	105	22	5	mayo
393179	14	JALISCO	14	JALISCO	40	JUAREZ A	B90	GUADALAJARA	653	16	27	27	0	22	5	mayo
393180	14	JALISCO	14	JALISCO	40	JUAREZ A	B90	GUADALAJARA	654	16	29	29	0	22	5	mayo
393181	14	JALISCO	14	JALISCO	40	JUAREZ A	B90	GUADALAJARA	655	16	2	2	0	22	5	mayo
393182	14	JALISCO	14	JALISCO	40	JUAREZ A	B90	GUADALAJARA	656	16	12	12	0	22	5	mayo
393183	14	JALISCO	14	JALISCO	40	JUAREZ A	B90	GUADALAJARA	657	16	468	468	0	22	5	mayo
393184	14	JALISCO	14	JALISCO	40	JUAREZ A	B90	GUADALAJARA	658	16	5	5	0	22	5	mayo
412710	14	JALISCO	14	JALISCO	50	PUERTO VALLARTA	B93	LA HUERTA	659	16	77	53	24	22	5	mayo
412711	14	JALISCO	14	JALISCO	50	PUERTO VALLARTA	B93	LA HUERTA	660	16	134	37	97	22	5	mayo
412712	14	JALISCO	14	JALISCO	50	PUERTO VALLARTA	B93	LA HUERTA	661	16	4	4	0	22	5	mayo
412713	14	JALISCO	14	JALISCO	50	PUERTO VALLARTA	B93	LA HUERTA	662	16	38	36	2	22	5	mayo
412714	14	JALISCO	14	JALISCO	50	PUERTO VALLARTA	B93	LA HUERTA	663	16	218	179	39	22	5	mayo
412715	14	JALISCO	14	JALISCO	50	PUERTO VALLARTA	B93	LA HUERTA	664	16	68	20	48	22	5	mayo
412716	14	JALISCO	14	JALISCO	50	PUERTO VALLARTA	B93	LA HUERTA	665	16	9	9	0	22	5	mayo
412717	14	JALISCO	14	JALISCO	50	PUERTO VALLARTA	B93	LA HUERTA	666	16	44	44	0	22	5	mayo
412718	14	JALISCO	14	JALISCO	50	PUERTO VALLARTA	B93	LA HUERTA	667	16	7	7	0	22	5	mayo
412719	14	JALISCO	14	JALISCO	50	PUERTO VALLARTA	B93	LA HUERTA	668	16	2	2	0	22	5	mayo
418243	14	QUERETARO	23	QUERETARO	1	QUERETARO	S23	SAN JULIAN	669	16	7	7	0	22	5	mayo
418244	15	JALISCO	14	JALISCO	15	OCOTLAN	S40	ZACUALPAN	670	16	480	241	239	22	5	mayo
418245	15	JALISCO	14	JALISCO	38	HIDALGO B	C19	ACOLMAN             V.MEX.	671	16	1	1	0	22	5	mayo
418246	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	6	TLALNEPANTLA	C53	TLALNEPANTLA        V.MEX.	672	16	182	153	29	22	5	mayo
418247	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	6	TLALNEPANTLA	C53	TLALNEPANTLA        V.MEX.	673	16	1450	1450	0	22	5	mayo
418248	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	6	TLALNEPANTLA	C53	TLALNEPANTLA        V.MEX.	674	16	211	211	0	22	5	mayo
418249	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	6	TLALNEPANTLA	C53	TLALNEPANTLA        V.MEX.	675	16	103	103	0	22	5	mayo
418250	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	6	TLALNEPANTLA	C53	TLALNEPANTLA        V.MEX.	676	16	14	13	1	22	5	mayo
418251	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	6	TLALNEPANTLA	C53	TLALNEPANTLA        V.MEX.	677	16	6	6	0	22	5	mayo
418252	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	6	TLALNEPANTLA	C53	TLALNEPANTLA        V.MEX.	678	16	1	1	0	22	5	mayo
418253	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	6	TLALNEPANTLA	C53	TLALNEPANTLA        V.MEX.	679	16	20	20	0	22	5	mayo
418254	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	6	TLALNEPANTLA	C28	CUAUTITLAN          V.MEX.	680	16	6	6	0	22	5	mayo
418255	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	6	TLALNEPANTLA	C53	TLALNEPANTLA        V.MEX.	681	16	247	77	170	22	5	mayo
440272	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	54	ECATEPEC	C35	ECATEPEC            V.MEX.	682	16	405	321	84	22	5	mayo
440273	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	54	ECATEPEC	C35	ECATEPEC            V.MEX.	683	16	461	311	150	22	5	mayo
440274	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	54	ECATEPEC	C35	ECATEPEC            V.MEX.	684	16	126	63	63	22	5	mayo
440275	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	54	ECATEPEC	C35	ECATEPEC            V.MEX.	685	16	106	106	0	22	5	mayo
440276	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	54	ECATEPEC	C35	ECATEPEC            V.MEX.	686	16	78	69	9	22	5	mayo
440277	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	54	ECATEPEC	C48	TEOTIHUACAN         V.MEX.	687	16	4	4	0	22	5	mayo
440278	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	54	ECATEPEC	C35	ECATEPEC            V.MEX.	688	16	1	1	0	22	5	mayo
440279	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	54	ECATEPEC	C35	ECATEPEC            V.MEX.	689	16	661	660	1	22	5	mayo
440280	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	54	ECATEPEC	C35	ECATEPEC            V.MEX.	690	16	158	158	0	22	5	mayo
440281	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	54	ECATEPEC	C35	ECATEPEC            V.MEX.	691	16	486	410	76	22	5	mayo
452530	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	80	LOS REYES - LA PAZ	C38	IXTAPALUCA          V.MEX.	692	16	21	21	0	22	5	mayo
452531	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	80	LOS REYES - LA PAZ	C50	TEXCOCO             V.MEX.	693	16	67	66	1	22	5	mayo
452532	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	80	LOS REYES - LA PAZ	C20	AMECAMECA           V.MEX.	694	16	11	11	0	22	5	mayo
452533	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	80	LOS REYES - LA PAZ	C50	TEXCOCO             V.MEX.	695	16	16	16	0	22	5	mayo
452534	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	80	LOS REYES - LA PAZ	C50	TEXCOCO             V.MEX.	696	16	27	27	0	22	5	mayo
452535	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	80	LOS REYES - LA PAZ	C50	TEXCOCO             V.MEX.	697	16	594	180	414	22	5	mayo
452536	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	80	LOS REYES - LA PAZ	C39	LA PAZ              V.MEX.	698	16	476	258	218	22	5	mayo
452537	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	80	LOS REYES - LA PAZ	C39	LA PAZ              V.MEX.	699	16	14	13	1	22	5	mayo
452538	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	80	LOS REYES - LA PAZ	C38	IXTAPALUCA          V.MEX.	700	16	12	12	0	22	5	mayo
452539	15	ESTADO DE MEXICO	15	ESTADO DE MEXICO ORIENTE	80	LOS REYES - LA PAZ	C50	TEXCOCO             V.MEX.	701	16	68	67	1	22	5	mayo
463709	15	ESTADO DE MEXICO	16	ESTADO DE MEXICO PONIENTE	1	TOLUCA	C67	TOLUCA	702	16	469	193	276	22	5	mayo
463710	15	ESTADO DE MEXICO	16	ESTADO DE MEXICO PONIENTE	1	TOLUCA	C67	TOLUCA	703	16	39	38	1	22	5	mayo
463711	15	ESTADO DE MEXICO	16	ESTADO DE MEXICO PONIENTE	1	TOLUCA	C67	TOLUCA	704	16	70	56	14	22	5	mayo
463712	15	ESTADO DE MEXICO	16	ESTADO DE MEXICO PONIENTE	1	TOLUCA	C67	TOLUCA	705	16	2	2	0	22	5	mayo
463713	15	ESTADO DE MEXICO	16	ESTADO DE MEXICO PONIENTE	1	TOLUCA	C67	TOLUCA	706	16	848	366	482	22	5	mayo
463714	15	ESTADO DE MEXICO	16	ESTADO DE MEXICO PONIENTE	1	TOLUCA	C67	TOLUCA	707	16	31	31	0	22	5	mayo
463715	15	ESTADO DE MEXICO	16	ESTADO DE MEXICO PONIENTE	1	TOLUCA	C67	TOLUCA	708	16	8	8	0	22	5	mayo
463716	15	ESTADO DE MEXICO	16	ESTADO DE MEXICO PONIENTE	1	TOLUCA	C67	TOLUCA	709	16	387	387	0	22	5	mayo
463717	15	ESTADO DE MEXICO	16	ESTADO DE MEXICO PONIENTE	1	TOLUCA	C67	TOLUCA	710	16	15	15	0	22	5	mayo
463718	15	ESTADO DE MEXICO	16	ESTADO DE MEXICO PONIENTE	1	TOLUCA	C67	TOLUCA	711	16	23	23	0	22	5	mayo
479731	15	ESTADO DE MEXICO	16	ESTADO DE MEXICO PONIENTE	5	NAUCALPAN - LOMAS VERDES	C41	NAUCALPAN DE JUAREZ V.MEX.	712	16	488	203	285	22	5	mayo
479732	15	ESTADO DE MEXICO	16	ESTADO DE MEXICO PONIENTE	5	NAUCALPAN - LOMAS VERDES	C41	NAUCALPAN DE JUAREZ V.MEX.	713	16	308	115	193	22	5	mayo
479733	15	ESTADO DE MEXICO	16	ESTADO DE MEXICO PONIENTE	5	NAUCALPAN - LOMAS VERDES	C41	NAUCALPAN DE JUAREZ V.MEX.	714	16	22	16	6	22	5	mayo
479734	15	ESTADO DE MEXICO	16	ESTADO DE MEXICO PONIENTE	5	NAUCALPAN - LOMAS VERDES	C41	NAUCALPAN DE JUAREZ V.MEX.	715	16	36	29	7	22	5	mayo
479735	15	ESTADO DE MEXICO	16	ESTADO DE MEXICO PONIENTE	5	NAUCALPAN - LOMAS VERDES	C41	NAUCALPAN DE JUAREZ V.MEX.	716	16	295	295	0	22	5	mayo
479736	15	ESTADO DE MEXICO	16	ESTADO DE MEXICO PONIENTE	5	NAUCALPAN - LOMAS VERDES	C41	NAUCALPAN DE JUAREZ V.MEX.	717	16	82	16	66	22	5	mayo
479737	15	ESTADO DE MEXICO	16	ESTADO DE MEXICO PONIENTE	5	NAUCALPAN - LOMAS VERDES	C41	NAUCALPAN DE JUAREZ V.MEX.	718	16	3	3	0	22	5	mayo
479738	15	ESTADO DE MEXICO	16	ESTADO DE MEXICO PONIENTE	5	NAUCALPAN - LOMAS VERDES	C41	NAUCALPAN DE JUAREZ V.MEX.	719	16	24	23	1	22	5	mayo
479739	15	ESTADO DE MEXICO	16	ESTADO DE MEXICO PONIENTE	5	NAUCALPAN - LOMAS VERDES	C41	NAUCALPAN DE JUAREZ V.MEX.	720	16	22	22	0	22	5	mayo
479740	15	ESTADO DE MEXICO	16	ESTADO DE MEXICO PONIENTE	5	NAUCALPAN - LOMAS VERDES	C41	NAUCALPAN DE JUAREZ V.MEX.	721	16	24	24	0	22	5	mayo
489839	15	PUEBLA	22	PUEBLA	1	PUEBLA NORTE	O20	SAN FELIPE DEL PROGRESO	722	16	16	7	9	22	5	mayo
489840	15	PUEBLA	22	PUEBLA	1	PUEBLA NORTE	O20	SAN FELIPE DEL PROGRESO	723	16	7	2	5	22	5	mayo
489841	15	SAN LUIS POTOSI	25	SAN LUIS POTOSI	60	SAN LUIS POTOSI PONIENTE	Y74	VALLE DE CHALCO SOLIDARIDAD	724	16	2	2	0	22	5	mayo
489842	15	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	57	CENTRO	C22	ATIZAPAN DE ZAR.    V.MEX.	725	16	3	3	0	22	5	mayo
489843	16	COLIMA	6	COLIMA	7	TECOMAN	O81	COAHUAYANA	726	16	6	6	0	22	5	mayo
489844	16	COLIMA	6	COLIMA	7	TECOMAN	O81	COAHUAYANA	727	16	32	32	0	22	5	mayo
489845	16	COLIMA	6	COLIMA	7	TECOMAN	O81	COAHUAYANA	728	16	1	1	0	22	5	mayo
489846	16	COLIMA	6	COLIMA	7	TECOMAN	O81	COAHUAYANA	729	16	3	3	0	22	5	mayo
489847	16	COLIMA	6	COLIMA	7	TECOMAN	O81	COAHUAYANA	730	16	2	2	0	22	5	mayo
489848	16	COLIMA	6	COLIMA	7	TECOMAN	O81	COAHUAYANA	731	16	9	9	0	22	5	mayo
489849	16	COLIMA	6	COLIMA	7	TECOMAN	O81	COAHUAYANA	732	16	12	6	6	22	5	mayo
489850	16	COLIMA	6	COLIMA	7	TECOMAN	O81	COAHUAYANA	733	16	4	4	0	22	5	mayo
489851	16	COLIMA	6	COLIMA	7	TECOMAN	O81	COAHUAYANA	734	16	1	1	0	22	5	mayo
489852	16	COLIMA	6	COLIMA	7	TECOMAN	O81	COAHUAYANA	735	16	5	5	0	22	5	mayo
489926	16	JALISCO	14	JALISCO	39	LIBERTAD REFORMA C	O40	PUREPERO	736	16	77	76	1	22	5	mayo
489927	16	JALISCO	14	JALISCO	39	LIBERTAD REFORMA C	O40	PUREPERO	737	16	8	8	0	22	5	mayo
489928	16	ESTADO DE MEXICO	16	ESTADO DE MEXICO PONIENTE	1	TOLUCA	C85	JUNGAPEO	738	16	34	11	23	22	5	mayo
489929	16	MICHOACAN	17	MICHOACAN	3	MORELIA	C95	PATZCUARO	739	16	6	6	0	22	5	mayo
489930	16	MICHOACAN	17	MICHOACAN	3	MORELIA	C95	PATZCUARO	740	16	10	9	1	22	5	mayo
489931	16	MICHOACAN	17	MICHOACAN	3	MORELIA	C95	PATZCUARO	741	16	131	118	13	22	5	mayo
489932	16	MICHOACAN	17	MICHOACAN	3	MORELIA	C95	PATZCUARO	742	16	14	14	0	22	5	mayo
489933	16	MICHOACAN	17	MICHOACAN	3	MORELIA	C95	PATZCUARO	743	16	10	10	0	22	5	mayo
489934	16	MICHOACAN	17	MICHOACAN	3	MORELIA	C95	PATZCUARO	744	16	32	32	0	22	5	mayo
489935	16	MICHOACAN	17	MICHOACAN	3	MORELIA	C95	PATZCUARO	745	16	2	2	0	22	5	mayo
489936	16	MICHOACAN	17	MICHOACAN	3	MORELIA	C95	PATZCUARO	746	16	6	6	0	22	5	mayo
489937	16	MICHOACAN	17	MICHOACAN	3	MORELIA	C95	PATZCUARO	747	16	35	35	0	22	5	mayo
489938	16	MICHOACAN	17	MICHOACAN	3	MORELIA	C95	PATZCUARO	748	16	103	90	13	22	5	mayo
504515	16	MICHOACAN	17	MICHOACAN	9	URUAPAN DEL PROGRESO	D01	TARETAN	749	16	254	125	129	22	5	mayo
504516	16	MICHOACAN	17	MICHOACAN	9	URUAPAN DEL PROGRESO	C75	APATZINGAN	750	16	6	6	0	22	5	mayo
504517	16	MICHOACAN	17	MICHOACAN	9	URUAPAN DEL PROGRESO	C75	APATZINGAN	751	16	38	38	0	22	5	mayo
504518	16	MICHOACAN	17	MICHOACAN	9	URUAPAN DEL PROGRESO	C75	APATZINGAN	752	16	19	18	1	22	5	mayo
504519	16	MICHOACAN	17	MICHOACAN	9	URUAPAN DEL PROGRESO	C75	APATZINGAN	753	16	7	7	0	22	5	mayo
504520	16	MICHOACAN	17	MICHOACAN	9	URUAPAN DEL PROGRESO	C75	APATZINGAN	754	16	3	3	0	22	5	mayo
504521	16	MICHOACAN	17	MICHOACAN	9	URUAPAN DEL PROGRESO	C75	APATZINGAN	755	16	6	6	0	22	5	mayo
504522	16	MICHOACAN	17	MICHOACAN	9	URUAPAN DEL PROGRESO	C75	APATZINGAN	756	16	8	4	4	22	5	mayo
504523	16	MICHOACAN	17	MICHOACAN	9	URUAPAN DEL PROGRESO	C75	APATZINGAN	757	16	8	7	1	22	5	mayo
504524	16	MICHOACAN	17	MICHOACAN	9	URUAPAN DEL PROGRESO	C75	APATZINGAN	758	16	2	2	0	22	5	mayo
511810	16	MICHOACAN	17	MICHOACAN	13	ZAMORA DE HIDALGO	D03	TOCUMBO	759	16	301	270	31	22	5	mayo
511811	16	MICHOACAN	17	MICHOACAN	13	ZAMORA DE HIDALGO	C88	LOS REYES	760	16	22	22	0	22	5	mayo
511812	16	MICHOACAN	17	MICHOACAN	13	ZAMORA DE HIDALGO	C88	LOS REYES	761	16	105	105	0	22	5	mayo
511813	16	MICHOACAN	17	MICHOACAN	13	ZAMORA DE HIDALGO	C88	LOS REYES	762	16	68	58	10	22	5	mayo
511814	16	MICHOACAN	17	MICHOACAN	13	ZAMORA DE HIDALGO	C88	LOS REYES	763	16	5	5	0	22	5	mayo
511815	16	MICHOACAN	17	MICHOACAN	13	ZAMORA DE HIDALGO	C86	LA PIEDAD	764	16	4	4	0	22	5	mayo
511816	16	MICHOACAN	17	MICHOACAN	13	ZAMORA DE HIDALGO	C88	LOS REYES	765	16	13	13	0	22	5	mayo
511817	16	MICHOACAN	17	MICHOACAN	13	ZAMORA DE HIDALGO	C88	LOS REYES	766	16	16	13	3	22	5	mayo
511818	16	MICHOACAN	17	MICHOACAN	13	ZAMORA DE HIDALGO	C88	LOS REYES	767	16	1	1	0	22	5	mayo
511819	16	MICHOACAN	17	MICHOACAN	13	ZAMORA DE HIDALGO	C88	LOS REYES	768	16	2	2	0	22	5	mayo
520646	16	MICHOACAN	17	MICHOACAN	17	ZITACUARO	C82	HIDALGO	769	16	2	2	0	22	5	mayo
520647	16	MICHOACAN	17	MICHOACAN	17	ZITACUARO	C82	HIDALGO	770	16	2	2	0	22	5	mayo
520648	16	MICHOACAN	17	MICHOACAN	17	ZITACUARO	C82	HIDALGO	771	16	37	37	0	22	5	mayo
520649	16	MICHOACAN	17	MICHOACAN	17	ZITACUARO	C82	HIDALGO	772	16	29	29	0	22	5	mayo
520650	16	MICHOACAN	17	MICHOACAN	17	ZITACUARO	C82	HIDALGO	773	16	1	1	0	22	5	mayo
520651	16	MICHOACAN	17	MICHOACAN	17	ZITACUARO	C82	HIDALGO	774	16	13	13	0	22	5	mayo
520652	16	MICHOACAN	17	MICHOACAN	17	ZITACUARO	C82	HIDALGO	775	16	16	16	0	22	5	mayo
520653	16	MICHOACAN	17	MICHOACAN	17	ZITACUARO	C82	HIDALGO	776	16	4	4	0	22	5	mayo
520654	16	MICHOACAN	17	MICHOACAN	17	ZITACUARO	C82	HIDALGO	777	16	2	2	0	22	5	mayo
520655	16	MICHOACAN	17	MICHOACAN	17	ZITACUARO	D09	ZITACUARO	778	16	1	1	0	22	5	mayo
523169	16	MICHOACAN	17	MICHOACAN	27	LAZARO CARDENAS	C87	LAZARO CARDENAS	779	16	12	12	0	22	5	mayo
